wb_region_code,country_code,pcn_region_code,country_name,year,surveyid_year,reporting_year,survey_year,survey_acronym,survey_coverage,welfare_type,use_imputed,use_microdata,use_bin,use_groupdata,survey_comparability,survey_time,surv_title,surv_producer
ECA,ROU,ECA,Romania,2013,2013,2012,2012,EU-SILC,national,income,0,1,0,0,3,2013,European Union Statistics on Income and Living Conditions 2013 - Cross-Sectional User Database,National Institute of Statistics - NIS
ECA,ROU,ECA,Romania,2014,2014,2013,2013,EU-SILC,national,income,0,1,0,0,3,2014,European Union Statistics on Income and Living Conditions 2014 - Cross-Sectional User Database,National Institute of Statistics - NIS
ECA,ROU,ECA,Romania,2015,2015,2014,2014,EU-SILC,national,income,0,1,0,0,3,2015,European Union Statistics on Income and Living Conditions 2015 - Cross-Sectional User Database,National Institute of Statistics - NIS
ECA,ROU,ECA,Romania,2016,2016,2015,2015,EU-SILC,national,income,0,1,0,0,3,2016,European Union Statistics on Income and Living Conditions 2016 - Cross-Sectional User Database,National Institute of Statistics - NIS
ECA,ROU,ECA,Romania,2017,2017,2016,2016,EU-SILC,national,income,0,1,0,0,3,2017,European Union Statistics on Income and Living Conditions 2017 - Cross-Sectional User Database,National Institute of Statistics - NIS
ECA,ROU,ECA,Romania,2018,2018,2017,2017,EU-SILC,national,income,0,1,0,0,3,2018,European Union Statistics on Income and Living Conditions 2018 - Cross-Sectional User Database,National Institute of Statistics - NIS
ECA,ROU,ECA,Romania,2019,2019,2018,2018,EU-SILC,national,income,0,1,0,0,3,2019,European Union Statistics on Income and Living Conditions 2019 - Cross-Sectional User Database,National Institute of Statistics - NIS
ECA,ROU,ECA,Romania,2020,2020,2019,2019,EU-SILC,national,income,0,1,0,0,3,2020,European Union Statistics on Income and Living Conditions 2020 - Cross-Sectional User Database,National Institute of Statistics - NIS
ECA,ROU,ECA,Romania,2013,2013,2013,2013,HBS,national,consumption,0,1,0,0,2,2013,Household Budget Survey 2013,National Institute of Statistics - NIS
ECA,ROU,ECA,Romania,2016,2016,2016,2016,HBS,national,consumption,0,1,0,0,2,2016,Household Budget Survey 2016,National Institute of Statistics - NIS
ECA,ROU,ECA,Romania,2018,2018,2018,2018,HBS,national,consumption,0,1,0,0,2,2018,Household Budget Survey 2018,National Institute of Statistics - NIS
ECA,RUS,ECA,Russian Federation,1993,1993,1993,1993,HBS,national,consumption,0,0,0,1,0,1993,Household Budget Survey 1993,Federal State Statistics Service (ROSSTAT)
ECA,RUS,ECA,Russian Federation,1996,1996,1996,1996,HBS,national,consumption,0,0,0,1,0,1996,Household Budget Survey 1996,Federal State Statistics Service (ROSSTAT)
ECA,RUS,ECA,Russian Federation,1997,1997,1997,1997,HBS,national,consumption,0,1,0,0,1,1997,Household Budget Survey 1997,Federal State Statistics Service (ROSSTAT)
ECA,RUS,ECA,Russian Federation,1998,1998,1998,1998,HBS,national,consumption,0,1,0,0,1,1998,Household Budget Survey 1998,Federal State Statistics Service (ROSSTAT)
ECA,RUS,ECA,Russian Federation,1999,1999,1999,1999,HBS,national,consumption,0,1,0,0,1,1999,Household Budget Survey 1999,Federal State Statistics Service (ROSSTAT)
ECA,RUS,ECA,Russian Federation,2000,2000,2000,2000,HBS,national,consumption,0,1,0,0,1,2000,Household Budget Survey 2000,Federal State Statistics Service (ROSSTAT)
ECA,RUS,ECA,Russian Federation,2001,2001,2001,2001,HBS,national,consumption,0,1,0,0,1,2001,Household Budget Survey 2001,Federal State Statistics Service (ROSSTAT)
ECA,RUS,ECA,Russian Federation,2002,2002,2002,2002,HBS,national,consumption,0,1,0,0,1,2002,Household Budget Survey 2002,Federal State Statistics Service (ROSSTAT)
ECA,RUS,ECA,Russian Federation,2003,2003,2003,2003,HBS,national,consumption,0,1,0,0,1,2003,Household Budget Survey 2003,Federal State Statistics Service (ROSSTAT)
ECA,RUS,ECA,Russian Federation,2004,2004,2004,2004,HBS,national,consumption,0,1,0,0,1,2004,Household Budget Survey 2004,Federal State Statistics Service (ROSSTAT)
ECA,RUS,ECA,Russian Federation,2005,2005,2005,2005,HBS,national,consumption,0,1,0,0,1,2005,Household Budget Survey 2005,Federal State Statistics Service (ROSSTAT)
ECA,RUS,ECA,Russian Federation,2006,2006,2006,2006,HBS,national,consumption,0,1,0,0,1,2006,Household Budget Survey 2006,Federal State Statistics Service (ROSSTAT)
ECA,RUS,ECA,Russian Federation,2007,2007,2007,2007,HBS,national,consumption,0,1,0,0,1,2007,Household Budget Survey 2007,Federal State Statistics Service (ROSSTAT)
ECA,RUS,ECA,Russian Federation,2008,2008,2008,2008,HBS,national,consumption,0,1,0,0,1,2008,Household Budget Survey 2008,Federal State Statistics Service of the Russian Federation - ROSSTAT
ECA,RUS,ECA,Russian Federation,2009,2009,2009,2009,HBS,national,consumption,0,1,0,0,1,2009,Household Budget Survey 2009,Federal State Statistics Service of the Russian Federation - ROSSTAT
ECA,RUS,ECA,Russian Federation,2010,2010,2010,2010,HBS,national,consumption,0,1,0,0,1,2010,Household Budget Survey 2010,Federal State Statistics Service of the Russian Federation
ECA,RUS,ECA,Russian Federation,2011,2011,2011,2011,HBS,national,consumption,0,1,0,0,1,2011,Household Budget Survey 2011,Federal State Statistics Service of the Russian Federation
ECA,RUS,ECA,Russian Federation,2012,2012,2012,2012,HBS,national,consumption,0,1,0,0,1,2012,Household Budget Survey 2012,Federal State Statistics Service of the Russian Federation
ECA,RUS,ECA,Russian Federation,2013,2013,2013,2013,HBS,national,consumption,0,1,0,0,1,2013,Household Budget Survey 2013,Federal State Statistics Service of the Russian Federation
ECA,RUS,ECA,Russian Federation,2014,2014,2014,2014,HBS,national,consumption,0,1,0,0,1,2014,Household Budget Survey 2014,Federal State Statistics Service of the Russian Federation
ECA,RUS,ECA,Russian Federation,2015,2015,2015,2015,HBS,national,consumption,0,1,0,0,1,2015,Household Budget Survey 2015,Federal State Statistics Service of the Russian Federation
ECA,RUS,ECA,Russian Federation,2016,2016,2016,2016,HBS,national,consumption,0,1,0,0,1,2016,Household Budget Survey 2016,Federal State Statistics Service of the Russian Federation
ECA,RUS,ECA,Russian Federation,2017,2017,2017,2017,HBS,national,consumption,0,1,0,0,1,2017,Household Budget Survey 2017,Federal State Statistics Service of the Russian Federation
ECA,RUS,ECA,Russian Federation,2018,2018,2018,2018,HBS,national,consumption,0,1,0,0,1,2018,Household Budget Survey 2018,Federal State Statistics Service of the Russian Federation
ECA,RUS,ECA,Russian Federation,2019,2019,2019,2019,HBS,national,consumption,0,1,0,0,1,2019,Household Budget Survey 2019,Federal State Statistics Service of the Russian Federation
ECA,RUS,ECA,Russian Federation,2020,2020,2020,2020,HBS,national,consumption,0,1,0,0,1,2020,Household Budget Survey 2020,Federal State Statistics Service of the Russian Federation
ECA,RUS,ECA,Russian Federation,2015,2015,2014,2014,VNDN,national,income,0,1,0,0,2,2015,Survey of Population Income and Participation in Social Programs 2015,Federal State Statistics Service of the Russian Federation
ECA,RUS,ECA,Russian Federation,2016,2016,2015,2015,VNDN,national,income,0,1,0,0,2,2016,Survey of Population Income and Participation in Social Programs 2016,Federal State Statistics Service of the Russian Federation
ECA,RUS,ECA,Russian Federation,2017,2017,2016,2016,VNDN,national,income,0,1,0,0,2,2017,Survey of Population Income and Participation in Social Programs 2017,Federal State Statistics Service of the Russian Federation
ECA,RUS,ECA,Russian Federation,2018,2018,2017,2017,VNDN,national,income,0,1,0,0,2,2018,Survey of Population Income and Participation in Social Programs 2018,Federal State Statistics Service of the Russian Federation
ECA,RUS,ECA,Russian Federation,2019,2019,2018,2018,VNDN,national,income,0,1,0,0,2,2019,Survey of Population Income and Participation in Social Programs 2019,Federal State Statistics Service of the Russian Federation
ECA,SRB,ECA,Serbia,2002,2002,2002,2002,LSMS,national,consumption,0,1,0,0,0,2002,Living Standards Measurement Survey 2002,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2003,2003,2003,2003,HBS,national,consumption,0,1,0,0,1,2003,Household Budget Survey 2003,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2004,2004,2004,2004,HBS,national,consumption,0,1,0,0,1,2004,Household Budget Survey 2004,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2005,2005,2005,2005,HBS,national,consumption,0,1,0,0,1,2005,Household Budget Survey 2005,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2006,2006,2006,2006,HBS,national,consumption,0,1,0,0,1,2006,Household Budget Survey 2006,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2007,2007,2007,2007,HBS,national,consumption,0,1,0,0,1,2007,Household Budget Survey 2007,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2008,2008,2008,2008,HBS,national,consumption,0,1,0,0,1,2008,Household Budget Survey 2008,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2009,2009,2009,2009,HBS,national,consumption,0,1,0,0,1,2009,Household Budget Survey 2009,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2010,2010,2010,2010,HBS,national,consumption,0,1,0,0,1,2010,Household Budget Survey 2010,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2013,2013,2013,2013,HBS,national,consumption,0,1,0,0,1,2013,Household Budget Survey 2013,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2015,2015,2015,2015,HBS,national,consumption,0,1,0,0,1,2015,Household Budget Survey 2015,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2018,2018,2018,2018,HBS,national,consumption,0,1,0,0,1,2018,Household Budget Survey 2018,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2019,2019,2019,2019,HBS,national,consumption,0,1,0,0,1,2019,Household Budget Survey 2019,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2013,2013,2012,2012,EU-SILC,national,income,0,1,0,0,2,2013,European Union Statistics on Income and Living Conditions 2013 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2014,2014,2013,2013,EU-SILC,national,income,0,1,0,0,2,2014,European Union Statistics on Income and Living Conditions 2014 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2015,2015,2014,2014,EU-SILC,national,income,0,1,0,0,2,2015,European Union Statistics on Income and Living Conditions 2015 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2016,2016,2015,2015,EU-SILC,national,income,0,1,0,0,2,2016,European Union Statistics on Income and Living Conditions 2016 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2017,2017,2016,2016,EU-SILC,national,income,0,1,0,0,2,2017,European Union Statistics on Income and Living Conditions 2017 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2018,2018,2017,2017,EU-SILC,national,income,0,1,0,0,2,2018,European Union Statistics on Income and Living Conditions 2018 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2019,2019,2018,2018,EU-SILC,national,income,0,1,0,0,2,2019,European Union Statistics on Income and Living Conditions 2019 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia
ECA,SRB,ECA,Serbia,2020,2020,2019,2019,EU-SILC,national,income,0,1,0,0,2,2020,European Union Statistics on Income and Living Conditions 2020 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia
ECA,SVK,ECA,Slovak Republic,1992,1992,1992,1992,MC-LIS,national,income,0,0,1,0,0,1992,Microcensus,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,1996,1996,1996,1996,MC-LIS,national,income,0,0,1,0,0,1996,Slovak Microcensus,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2004,2004,2004,2004,HBS,national,consumption,0,1,0,0,1,2004,Household Budget Survey 2004,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2005,2005,2004,2004,EU-SILC,national,income,0,1,0,0,2,2005,European Union Statistics on Income and Living Conditions 2005 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2005,2005,2005,2005,HBS,national,consumption,0,1,0,0,1,2005,Household Budget Survey 2005,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2006,2006,2005,2005,EU-SILC,national,income,0,1,0,0,2,2006,European Union Statistics on Income and Living Conditions 2006 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2006,2006,2006,2006,HBS,national,consumption,0,1,0,0,1,2006,Household Budget Survey 2006,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2007,2007,2006,2006,EU-SILC,national,income,0,1,0,0,2,2007,European Union Statistics on Income and Living Conditions 2007 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2007,2007,2007,2007,HBS,national,consumption,0,1,0,0,1,2007,Household Budget Survey 2007,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2008,2008,2007,2007,EU-SILC,national,income,0,1,0,0,2,2008,European Union Statistics on Income and Living Conditions 2008 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2008,2008,2008,2008,HBS,national,consumption,0,1,0,0,1,2008,Household Budget Survey 2008,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2009,2009,2008,2008,EU-SILC,national,income,0,1,0,0,2,2009,European Union Statistics on Income and Living Conditions 2009 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2009,2009,2009,2009,HBS,national,consumption,0,1,0,0,1,2009,Household Budget Survey 2009,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2010,2010,2009,2009,EU-SILC,national,income,0,1,0,0,2,2010,European Union Statistics on Income and Living Conditions 2010 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2011,2011,2010,2010,EU-SILC,national,income,0,1,0,0,2,2011,European Union Statistics on Income and Living Conditions 2011 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2012,2012,2011,2011,EU-SILC,national,income,0,1,0,0,2,2012,European Union Statistics on Income and Living Conditions 2012 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2013,2013,2012,2012,EU-SILC,national,income,0,1,0,0,2,2013,European Union Statistics on Income and Living Conditions 2013 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2014,2014,2013,2013,EU-SILC,national,income,0,1,0,0,2,2014,European Union Statistics on Income and Living Conditions 2014 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2015,2015,2014,2014,EU-SILC,national,income,0,1,0,0,2,2015,European Union Statistics on Income and Living Conditions 2015 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2016,2016,2015,2015,EU-SILC,national,income,0,1,0,0,2,2016,European Union Statistics on Income and Living Conditions 2016 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2017,2017,2016,2016,EU-SILC,national,income,0,1,0,0,2,2017,European Union Statistics on Income and Living Conditions 2017 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2018,2018,2017,2017,EU-SILC,national,income,0,1,0,0,2,2018,European Union Statistics on Income and Living Conditions 2018 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2019,2019,2018,2018,EU-SILC,national,income,0,1,0,0,2,2019,European Union Statistics on Income and Living Conditions 2019 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVK,ECA,Slovak Republic,2020,2020,2019,2019,EU-SILC,national,income,0,1,0,0,2,2020,European Union Statistics on Income and Living Conditions 2020 - Cross-Sectional User Database,Statistical Office of the Slovak Republic
ECA,SVN,ECA,Slovenia,1987,1987,1987,1987,IES,national,income,0,0,0,1,0,1987,Income and Expenditure Survey,Statistical Office of the Republic of Slovenia
ECA,SVN,ECA,Slovenia,1993,1993,1993,1993,IES,national,income,0,0,0,1,0,1993,Income and Expenditure Survey,Statistical Office of the Republic of Slovenia
ECA,SVN,ECA,Slovenia,1997,1997,1997,1997,HBS-LIS,national,income,0,0,1,0,1,1997,Household Budget Survey,Statistical Office of the Republic of Slovenia
ECA,SVN,ECA,Slovenia,1999,1999,1999,1999,HBS-LIS,national,income,0,0,1,0,1,1999,Household Budget Survey,Statistical Office of the Republic of Slovenia
ECA,SVN,ECA,Slovenia,1998,1998,1998,1998,HBS,national,consumption,0,0,0,1,2,1998,Household Budget Survey,Statistical Office of the Republic of Slovenia
ECA,SVN,ECA,Slovenia,2002,2002,2002,2002,HBS,national,consumption,0,1,0,0,2,2002,Household Budget Survey,Statistical Office of the Republic of Slovenia
ECA,SVN,ECA,Slovenia,2003,2003,2003,2003,HBS,national,consumption,0,1,0,0,2,2003,Household Budget Survey,Statistical Office of the Republic of Slovenia
ECA,SVN,ECA,Slovenia,2005,2005,2004,2004,EU-SILC,national,income,0,1,0,0,3,2005,European Union Statistics on Income and Living Conditions 2005 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia
