country_code,reporting_year,pop_data_level,pcn_region_code,welfare_type,reporting_level,survey_year_before,survey_year_after,pop,incgroup_historical,coverage
CHN,1992,rural,EAP,consumption,rural,1990,1993,836448460,Low income,TRUE
CHN,1992,urban,EAP,consumption,urban,1990,1993,328521540,Low income,TRUE
CHN,1993,rural,EAP,consumption,rural,1993,,835478607,Low income,TRUE
CHN,1993,urban,EAP,consumption,urban,1993,,342961393,Low income,TRUE
CHN,1994,rural,EAP,consumption,rural,1993,1996,833998460,Low income,TRUE
CHN,1994,urban,EAP,consumption,urban,1993,1996,357836540,Low income,TRUE
CHN,1995,rural,EAP,consumption,rural,1993,1996,831819843,Low income,TRUE
CHN,1995,urban,EAP,consumption,urban,1993,1996,373035157,Low income,TRUE
CHN,1996,rural,EAP,consumption,rural,1996,,828956742,Low income,TRUE
CHN,1996,urban,EAP,consumption,urban,1996,,388593258,Low income,TRUE
CHN,1997,rural,EAP,consumption,rural,1996,1999,825589438,Lower middle income,TRUE
CHN,1997,urban,EAP,consumption,urban,1996,1999,404485562,Lower middle income,TRUE
CHN,1998,rural,EAP,consumption,rural,1996,1999,821328874,Low income,TRUE
CHN,1998,urban,EAP,consumption,urban,1996,1999,420606126,Low income,TRUE
CHN,1999,rural,EAP,consumption,rural,1999,,815968942,Lower middle income,TRUE
CHN,1999,urban,EAP,consumption,urban,1999,,436766058,Lower middle income,TRUE
CHN,2000,rural,EAP,consumption,rural,1999,2002,809645853,Lower middle income,TRUE
CHN,2000,urban,EAP,consumption,urban,1999,2002,452999147,Lower middle income,TRUE
CHN,2001,rural,EAP,consumption,rural,1999,2002,800082679,Lower middle income,TRUE
CHN,2001,urban,EAP,consumption,urban,1999,2002,471767321,Lower middle income,TRUE
CHN,2002,rural,EAP,consumption,rural,2002,,788406300,Lower middle income,TRUE
CHN,2002,urban,EAP,consumption,urban,2002,,491993700,Lower middle income,TRUE
CHN,2003,rural,EAP,consumption,rural,2002,2005,775926016,Lower middle income,TRUE
CHN,2003,urban,EAP,consumption,urban,2002,2005,512473984,Lower middle income,TRUE
CHN,2004,rural,EAP,consumption,rural,2002,2005,762817902,Lower middle income,TRUE
CHN,2004,urban,EAP,consumption,urban,2002,2005,533257098,Lower middle income,TRUE
CHN,2005,rural,EAP,consumption,rural,2005,,749352182,Lower middle income,TRUE
CHN,2005,urban,EAP,consumption,urban,2005,,554367818,Lower middle income,TRUE
CHN,2006,rural,EAP,consumption,rural,2005,2008,735901746,Lower middle income,TRUE
CHN,2006,urban,EAP,consumption,urban,2005,2008,575118254,Lower middle income,TRUE
CHN,2007,rural,EAP,consumption,rural,2005,2008,722214159,Lower middle income,TRUE
CHN,2007,urban,EAP,consumption,urban,2005,2008,595670841,Lower middle income,TRUE
CHN,2008,rural,EAP,consumption,rural,2008,,708173810,Lower middle income,TRUE
CHN,2008,urban,EAP,consumption,urban,2008,,616481190,Lower middle income,TRUE
CHN,2009,rural,EAP,consumption,rural,2008,2010,693852712,Lower middle income,TRUE
CHN,2009,urban,EAP,consumption,urban,2008,2010,637407288,Lower middle income,TRUE
CHN,2010,rural,EAP,consumption,rural,2010,,679206337,Upper middle income,TRUE
CHN,2010,urban,EAP,consumption,urban,2010,,658498663,Upper middle income,TRUE
CHN,2011,rural,EAP,consumption,rural,2011,,665644371,Upper middle income,TRUE
CHN,2011,urban,EAP,consumption,urban,2011,,679390629,Upper middle income,TRUE
CHN,2012,rural,EAP,consumption,rural,2012,,653193546,Upper middle income,TRUE
CHN,2012,urban,EAP,consumption,urban,2012,,700996454,Upper middle income,TRUE
CHN,2013,rural,EAP,consumption,rural,2013,,640545579,Upper middle income,TRUE
CHN,2013,urban,EAP,consumption,urban,2013,,722694421,Upper middle income,TRUE
CHN,2014,rural,EAP,consumption,rural,2014,,627502483,Upper middle income,TRUE
CHN,2014,urban,EAP,consumption,urban,2014,,744357517,Upper middle income,TRUE
CHN,2015,rural,EAP,consumption,rural,2015,,614037700,Upper middle income,TRUE
CHN,2015,urban,EAP,consumption,urban,2015,,765822300,Upper middle income,TRUE
CHN,2016,rural,EAP,consumption,rural,2016,,600413466,Upper middle income,TRUE
CHN,2016,urban,EAP,consumption,urban,2016,,787376534,Upper middle income,TRUE
CHN,2017,rural,EAP,consumption,rural,2017,,586968786,Upper middle income,TRUE
CHN,2017,urban,EAP,consumption,urban,2017,,809246214,Upper middle income,TRUE
CHN,2018,rural,EAP,consumption,rural,2018,,572999405,Upper middle income,TRUE
CHN,2018,urban,EAP,consumption,urban,2018,,829760595,Upper middle income,TRUE
CHN,2019,rural,EAP,consumption,rural,2019,,558762145,Upper middle income,TRUE
CHN,2019,urban,EAP,consumption,urban,2019,,848982855,Upper middle income,TRUE
CIV,1981,national,SSA,consumption,national,1985.08,,8393689,Lower middle income,FALSE
CIV,1982,national,SSA,consumption,national,1985.08,,8764991,Lower middle income,FALSE
CIV,1983,national,SSA,consumption,national,1985.08,,9144940,Lower middle income,TRUE
CIV,1984,national,SSA,consumption,national,1985.08,,9530103,Lower middle income,TRUE
CIV,1985,national,SSA,consumption,national,1985.08,,9918204,Lower middle income,TRUE
CIV,1986,national,SSA,consumption,national,1985.08,1986.08,10307268,Lower middle income,TRUE
CIV,1987,national,SSA,consumption,national,1986.08,1987.17,10698188,Lower middle income,TRUE
CIV,1988,national,SSA,consumption,national,1987.17,1988.33,11094740,Lower middle income,TRUE
CIV,1989,national,SSA,consumption,national,1988.33,1992.5699,11502453,Lower middle income,TRUE
CIV,1990,national,SSA,consumption,national,1988.33,1992.5699,11924873,Lower middle income,TRUE
CIV,1991,national,SSA,consumption,national,1988.33,1992.5699,12362404,Lower middle income,TRUE
CIV,1992,national,SSA,consumption,national,1988.33,1992.5699,12812428,Lower middle income,TRUE
CIV,1993,national,SSA,consumption,national,1992.5699,1995,13271638,Low income,TRUE
CIV,1994,national,SSA,consumption,national,1992.5699,1995,13735438,Low income,TRUE
CIV,1995,national,SSA,consumption,national,1995,,14199759,Low income,TRUE
CIV,1996,national,SSA,consumption,national,1995,1998,14665125,Low income,TRUE
CIV,1997,national,SSA,consumption,national,1995,1998,15130674,Low income,TRUE
CIV,1998,national,SSA,consumption,national,1998,,15589407,Low income,TRUE
CIV,1999,national,SSA,consumption,national,1998,2002,16032573,Low income,TRUE
CIV,2000,national,SSA,consumption,national,1998,2002,16454660,Low income,TRUE
CIV,2001,national,SSA,consumption,national,1998,2002,16853027,Low income,TRUE
CIV,2002,national,SSA,consumption,national,2002,,17231539,Low income,TRUE
CIV,2003,national,SSA,consumption,national,2002,2008,17599613,Low income,TRUE
CIV,2004,national,SSA,consumption,national,2002,2008,17970493,Low income,TRUE
CIV,2005,national,SSA,consumption,national,2002,2008,18354513,Low income,TRUE
CIV,2006,national,SSA,consumption,national,2002,2008,18754914,Low income,TRUE
CIV,2007,national,SSA,consumption,national,2002,2008,19171250,Low income,TRUE
CIV,2008,national,SSA,consumption,national,2008,,19605568,Lower middle income,TRUE
CIV,2009,national,SSA,consumption,national,2008,2015,20059147,Lower middle income,TRUE
CIV,2010,national,SSA,consumption,national,2008,2015,20532944,Lower middle income,TRUE
CIV,2011,national,SSA,consumption,national,2008,2015,21028652,Lower middle income,TRUE
CIV,2012,national,SSA,consumption,national,2008,2015,21547188,Lower middle income,TRUE
CIV,2013,national,SSA,consumption,national,2008,2015,22087506,Lower middle income,TRUE
CIV,2014,national,SSA,consumption,national,2008,2015,22647672,Lower middle income,TRUE
CIV,2015,national,SSA,consumption,national,2015,,23226148,Lower middle income,TRUE
CIV,2016,national,SSA,consumption,national,2015,2018.5,23822726,Lower middle income,TRUE
CIV,2017,national,SSA,consumption,national,2015,2018.5,24437475,Lower middle income,TRUE
CIV,2018,national,SSA,consumption,national,2015,2018.5,25069226,Lower middle income,TRUE
CIV,2019,national,SSA,consumption,national,2018.5,,25716554,Lower middle income,TRUE
CMR,1981,national,SSA,consumption,national,1996,,8888534,Lower middle income,FALSE
CMR,1982,national,SSA,consumption,national,1996,,9166813,Lower middle income,FALSE
CMR,1983,national,SSA,consumption,national,1996,,9456496,Lower middle income,FALSE
CMR,1984,national,SSA,consumption,national,1996,,9757849,Lower middle income,FALSE
CMR,1985,national,SSA,consumption,national,1996,,10070806,Lower middle income,FALSE
CMR,1986,national,SSA,consumption,national,1996,,10395481,Lower middle income,FALSE
CMR,1987,national,SSA,consumption,national,1996,,10731058,Lower middle income,FALSE
CMR,1988,national,SSA,consumption,national,1996,,11075423,Lower middle income,FALSE
CMR,1989,national,SSA,consumption,national,1996,,11425807,Lower middle income,FALSE
CMR,1990,national,SSA,consumption,national,1996,,11780086,Lower middle income,FALSE
CMR,1991,national,SSA,consumption,national,1996,,12137912,Lower middle income,FALSE
CMR,1992,national,SSA,consumption,national,1996,,12499499,Lower middle income,FALSE
CMR,1993,national,SSA,consumption,national,1996,,12864091,Lower middle income,TRUE
CMR,1994,national,SSA,consumption,national,1996,,13230978,Low income,TRUE
CMR,1995,national,SSA,consumption,national,1996,,13599984,Low income,TRUE
CMR,1996,national,SSA,consumption,national,1996,,13970812,Low income,TRUE
CMR,1997,national,SSA,consumption,national,1996,2001,14344444,Low income,TRUE
CMR,1998,national,SSA,consumption,national,1996,2001,14723772,Low income,TRUE
CMR,1999,national,SSA,consumption,national,1996,2001,15112598,Low income,TRUE
CMR,2000,national,SSA,consumption,national,1996,2001,15513944,Low income,TRUE
CMR,2001,national,SSA,consumption,national,2001,,15928910,Low income,TRUE
CMR,2002,national,SSA,consumption,national,2001,2007,16357605,Low income,TRUE
CMR,2003,national,SSA,consumption,national,2001,2007,16800869,Low income,TRUE
CMR,2004,national,SSA,consumption,national,2001,2007,17259322,Low income,TRUE
CMR,2005,national,SSA,consumption,national,2001,2007,17733408,Lower middle income,TRUE
CMR,2006,national,SSA,consumption,national,2001,2007,18223677,Lower middle income,TRUE
CMR,2007,national,SSA,consumption,national,2007,,18730283,Lower middle income,TRUE
CMR,2008,national,SSA,consumption,national,2007,2014,19252674,Lower middle income,TRUE
CMR,2009,national,SSA,consumption,national,2007,2014,19789922,Lower middle income,TRUE
CMR,2010,national,SSA,consumption,national,2007,2014,20341236,Lower middle income,TRUE
CMR,2011,national,SSA,consumption,national,2007,2014,20906392,Lower middle income,TRUE
CMR,2012,national,SSA,consumption,national,2007,2014,21485267,Lower middle income,TRUE
CMR,2013,national,SSA,consumption,national,2007,2014,22077300,Lower middle income,TRUE
CMR,2014,national,SSA,consumption,national,2014,,22681853,Lower middle income,TRUE
CMR,2015,national,SSA,consumption,national,2014,,23298376,Lower middle income,TRUE
CMR,2016,national,SSA,consumption,national,2014,,23926549,Lower middle income,TRUE
CMR,2017,national,SSA,consumption,national,2014,,24566070,Lower middle income,TRUE
CMR,2018,national,SSA,consumption,national,2014,,25216261,Lower middle income,FALSE
CMR,2019,national,SSA,consumption,national,2014,,25876387,Lower middle income,FALSE
COD,1981,national,SSA,consumption,national,2004.89,,27040329,Low income,FALSE
COD,1982,national,SSA,consumption,national,2004.89,,27717293,Low income,FALSE
COD,1983,national,SSA,consumption,national,2004.89,,28403858,Low income,FALSE
COD,1984,national,SSA,consumption,national,2004.89,,29119663,Low income,FALSE
COD,1985,national,SSA,consumption,national,2004.89,,29881222,Low income,FALSE
COD,1986,national,SSA,consumption,national,2004.89,,30683877,Low income,FALSE
COD,1987,national,SSA,consumption,national,2004.89,,31528702,Low income,FALSE
COD,1988,national,SSA,consumption,national,2004.89,,32443784,Low income,FALSE
COD,1989,national,SSA,consumption,national,2004.89,,33464767,Low income,FALSE
COD,1990,national,SSA,consumption,national,2004.89,,34612023,Low income,FALSE
COD,1991,national,SSA,consumption,national,2004.89,,35908240,Low income,FALSE
COD,1992,national,SSA,consumption,national,2004.89,,37333917,Low income,FALSE
COD,1993,national,SSA,consumption,national,2004.89,,38815835,Low income,FALSE
COD,1994,national,SSA,consumption,national,2004.89,,40252973,Low income,FALSE
COD,1995,national,SSA,consumption,national,2004.89,,41576239,Low income,FALSE
COD,1996,national,SSA,consumption,national,2004.89,,42757239,Low income,FALSE
COD,1997,national,SSA,consumption,national,2004.89,,43827191,Low income,FALSE
COD,1998,national,SSA,consumption,national,2004.89,,44849968,Low income,FALSE
COD,1999,national,SSA,consumption,national,2004.89,,45919615,Low income,FALSE
COD,2000,national,SSA,consumption,national,2004.89,,47105830,Low income,FALSE
COD,2001,national,SSA,consumption,national,2004.89,,48428534,Low income,FALSE
COD,2002,national,SSA,consumption,national,2004.89,,49871670,Low income,TRUE
COD,2003,national,SSA,consumption,national,2004.89,,51425583,Low income,TRUE
COD,2004,national,SSA,consumption,national,2004.89,,53068869,Low income,TRUE
COD,2005,national,SSA,consumption,national,2004.89,2012.4,54785894,Low income,TRUE
COD,2006,national,SSA,consumption,national,2004.89,2012.4,56578046,Low income,TRUE
COD,2007,national,SSA,consumption,national,2004.89,2012.4,58453687,Low income,TRUE
COD,2008,national,SSA,consumption,national,2004.89,2012.4,60411195,Low income,FALSE
COD,2009,national,SSA,consumption,national,2004.89,2012.4,62448572,Low income,FALSE
COD,2010,national,SSA,consumption,national,2004.89,2012.4,64563853,Low income,TRUE
COD,2011,national,SSA,consumption,national,2004.89,2012.4,66755151,Low income,TRUE
COD,2012,national,SSA,consumption,national,2004.89,2012.4,69020749,Low income,TRUE
COD,2013,national,SSA,consumption,national,2012.4,,71358804,Low income,TRUE
COD,2014,national,SSA,consumption,national,2012.4,,73767445,Low income,TRUE
COD,2015,national,SSA,consumption,national,2012.4,,76244532,Low income,TRUE
COD,2016,national,SSA,consumption,national,2012.4,,78789130,Low income,FALSE
COD,2017,national,SSA,consumption,national,2012.4,,81398765,Low income,FALSE
COD,2018,national,SSA,consumption,national,2012.4,,84068092,Low income,FALSE
COD,2019,national,SSA,consumption,national,2012.4,,86790568,Low income,FALSE
COG,1981,national,SSA,consumption,national,2005,,1830629,Lower middle income,FALSE
COG,1982,national,SSA,consumption,national,2005,,1884873,Lower middle income,FALSE
COG,1983,national,SSA,consumption,national,2005,,1940454,Lower middle income,FALSE
COG,1984,national,SSA,consumption,national,2005,,1996994,Lower middle income,FALSE
COG,1985,national,SSA,consumption,national,2005,,2054308,Lower middle income,FALSE
COG,1986,national,SSA,consumption,national,2005,,2112359,Lower middle income,FALSE
COG,1987,national,SSA,consumption,national,2005,,2171319,Lower middle income,FALSE
COG,1988,national,SSA,consumption,national,2005,,2231462,Lower middle income,FALSE
COG,1989,national,SSA,consumption,national,2005,,2293161,Lower middle income,FALSE
COG,1990,national,SSA,consumption,national,2005,,2356740,Lower middle income,FALSE
COG,1991,national,SSA,consumption,national,2005,,2422312,Lower middle income,FALSE
COG,1992,national,SSA,consumption,national,2005,,2489945,Lower middle income,FALSE
COG,1993,national,SSA,consumption,national,2005,,2559880,Lower middle income,FALSE
COG,1994,national,SSA,consumption,national,2005,,2632345,Low income,FALSE
COG,1995,national,SSA,consumption,national,2005,,2707532,Low income,FALSE
COG,1996,national,SSA,consumption,national,2005,,2785815,Low income,FALSE
COG,1997,national,SSA,consumption,national,2005,,2867283,Low income,FALSE
COG,1998,national,SSA,consumption,national,2005,,2951651,Low income,FALSE
COG,1999,national,SSA,consumption,national,2005,,3038432,Low income,FALSE
COG,2000,national,SSA,consumption,national,2005,,3127420,Low income,FALSE
COG,2001,national,SSA,consumption,national,2005,,3217930,Low income,FALSE
COG,2002,national,SSA,consumption,national,2005,,3310376,Low income,TRUE
COG,2003,national,SSA,consumption,national,2005,,3406915,Low income,TRUE
COG,2004,national,SSA,consumption,national,2005,,3510468,Low income,TRUE
COG,2005,national,SSA,consumption,national,2005,,3622775,Lower middle income,TRUE
COG,2006,national,SSA,consumption,national,2005,2011.67,3745143,Lower middle income,TRUE
COG,2007,national,SSA,consumption,national,2005,2011.67,3876123,Lower middle income,TRUE
COG,2008,national,SSA,consumption,national,2005,2011.67,4011487,Lower middle income,TRUE
COG,2009,national,SSA,consumption,national,2005,2011.67,4145400,Lower middle income,TRUE
COG,2010,national,SSA,consumption,national,2005,2011.67,4273738,Lower middle income,TRUE
COG,2011,national,SSA,consumption,national,2005,2011.67,4394842,Lower middle income,TRUE
COG,2012,national,SSA,consumption,national,2011.67,,4510197,Lower middle income,TRUE
COG,2013,national,SSA,consumption,national,2011.67,,4622757,Lower middle income,TRUE
COG,2014,national,SSA,consumption,national,2011.67,,4736965,Lower middle income,TRUE
COG,2015,national,SSA,consumption,national,2011.67,,4856093,Lower middle income,FALSE
COG,2016,national,SSA,consumption,national,2011.67,,4980996,Lower middle income,FALSE
COG,2017,national,SSA,consumption,national,2011.67,,5110701,Lower middle income,FALSE
COG,2018,national,SSA,consumption,national,2011.67,,5244363,Lower middle income,FALSE
COG,2019,national,SSA,consumption,national,2011.67,,5380504,Lower middle income,FALSE
COL,1981,national,LAC,income,national,1992,,27496608,Lower middle income,FALSE
